"geocode","etiqueta","granularidad","gcd_isla","gcd_municipio","superficie","utm_x","utm_y","longitud","latitud"
"250mN094950E191575","250mN094950E191575","GRID_250","ES704","35015","6.25","560905.8","3109044.22","-14.379953","28.105497"
"250mN094950E191600","250mN094950E191600","GRID_250","ES704","35015","6.25","561143.82","3109123.29","-14.377526","28.1062"
"250mN094950E191625","250mN094950E191625","GRID_250","ES704","35015","6.25","561381.84","3109202.36","-14.375098","28.106903"
"250mN094950E191650","250mN094950E191650","GRID_250","ES704","35015","6.25","561619.86","3109281.43","-14.372671","28.107606"
"250mN094950E191675","250mN094950E191675","GRID_250","ES704","35015","6.25","561857.88","3109360.5","-14.370244","28.108308"
"250mN094950E191700","250mN094950E191700","GRID_250","ES704","35015","6.25","562095.9","3109439.56","-14.367817","28.109011"
"250mN094950E191725","250mN094950E191725","GRID_250","ES704","35015","6.25","562333.92","3109518.62","-14.365389","28.109713"
"250mN094950E191750","250mN094950E191750","GRID_250","ES704","35015","6.25","562571.94","3109597.68","-14.362962","28.110416"
"250mN094950E191775","250mN094950E191775","GRID_250","ES704","35015","6.25","562809.96","3109676.74","-14.360535","28.111118"
"250mN094950E191800","250mN094950E191800","GRID_250","ES704","35015","6.25","563047.98","3109755.79","-14.358107","28.11182"
"250mN094950E191825","250mN094950E191825","GRID_250","ES704","35015","6.25","563286","3109834.84","-14.35568","28.112522"
"250mN094950E191850","250mN094950E191850","GRID_250","ES704","35015","6.25","563524.02","3109913.89","-14.353252","28.113225"
"250mN094950E191875","250mN094950E191875","GRID_250","ES704","35015","6.25","563762.04","3109992.93","-14.350825","28.113927"
"250mN094950E191900","250mN094950E191900","GRID_250","ES704","35015","6.25","564000.06","3110071.97","-14.348397","28.114629"
"250mN094950E191925","250mN094950E191925","GRID_250","ES704","35015","6.25","564238.08","3110151.01","-14.34597","28.115331"
"250mN094950E191950","250mN094950E191950","GRID_250","ES704","35015","6.25","564476.1","3110230.05","-14.343542","28.116032"
"250mN094950E191975","250mN094950E191975","GRID_250","ES704","35015","6.25","564714.12","3110309.08","-14.341115","28.116734"
"250mN094950E192000","250mN094950E192000","GRID_250","ES704","35015","6.25","564952.14","3110388.11","-14.338687","28.117436"
"250mN094950E192025","250mN094950E192025","GRID_250","ES704","35015","6.25","565190.16","3110467.14","-14.336259","28.118137"
"250mN094950E192050","250mN094950E192050","GRID_250","ES704","35015","6.25","565428.18","3110546.17","-14.333832","28.118839"
"250mN094950E192075","250mN094950E192075","GRID_250","ES704","35015","6.25","565666.19","3110625.19","-14.331404","28.119541"
"250mN094950E192100","250mN094950E192100","GRID_250","ES704","35015","6.25","565904.21","3110704.21","-14.328976","28.120242"
"250mN094950E192125","250mN094950E192125","GRID_250","ES704","35015","6.25","566142.23","3110783.22","-14.326548","28.120943"
"250mN094950E192150","250mN094950E192150","GRID_250","ES704","35015","6.25","566380.25","3110862.24","-14.324121","28.121645"
"250mN094950E192175","250mN094950E192175","GRID_250","ES704","35015","6.25","566618.27","3110941.25","-14.321693","28.122346"
"250mN094950E192200","250mN094950E192200","GRID_250","ES704","35015","6.25","566856.29","3111020.26","-14.319265","28.123047"
"250mN094950E192225","250mN094950E192225","GRID_250","ES704","35015","6.25","567094.31","3111099.27","-14.316837","28.123748"
"250mN094950E192250","250mN094950E192250","GRID_250","ES704","35015","6.25","567332.33","3111178.27","-14.314409","28.124449"
"250mN094950E192275","250mN094950E192275","GRID_250","ES704","35015","6.25","567570.35","3111257.27","-14.311981","28.12515"
"250mN094950E192300","250mN094950E192300","GRID_250","ES704","35015","6.25","567808.37","3111336.27","-14.309553","28.125851"
"250mN094950E192325","250mN094950E192325","GRID_250","ES704","35015","6.25","568046.38","3111415.26","-14.307125","28.126552"
"250mN094950E192350","250mN094950E192350","GRID_250","ES704","35015","6.25","568284.4","3111494.26","-14.304697","28.127253"
"250mN094950E192375","250mN094950E192375","GRID_250","ES704","35015","6.25","568522.42","3111573.24","-14.302269","28.127953"
"250mN094950E192400","250mN094950E192400","GRID_250","ES704","35015","6.25","568760.44","3111652.23","-14.299841","28.128654"
"250mN094950E192425","250mN094950E192425","GRID_250","ES704","35015","6.25","568998.46","3111731.22","-14.297413","28.129354"
"250mN094950E192450","250mN094950E192450","GRID_250","ES704","35015","6.25","569236.48","3111810.2","-14.294985","28.130055"
"250mN094950E192475","250mN094950E192475","GRID_250","ES704","35015","6.25","569474.5","3111889.18","-14.292556","28.130755"
"250mN094950E192500","250mN094950E192500","GRID_250","ES704","35015","6.25","569712.51","3111968.15","-14.290128","28.131456"
"250mN094950E192525","250mN094950E192525","GRID_250","ES704","35015","6.25","569950.53","3112047.13","-14.2877","28.132156"
"250mN094950E192550","250mN094950E192550","GRID_250","ES704","35015","6.25","570188.55","3112126.1","-14.285272","28.132856"
"250mN094950E192575","250mN094950E192575","GRID_250","ES704","35015","6.25","570426.57","3112205.06","-14.282843","28.133556"
"250mN094950E192600","250mN094950E192600","GRID_250","ES704","35015","6.25","570664.59","3112284.03","-14.280415","28.134256"
"250mN094950E192625","250mN094950E192625","GRID_250","ES704","35015","6.25","570902.6","3112362.99","-14.277986","28.134956"
"250mN094950E192650","250mN094950E192650","GRID_250","ES704","35015","6.25","571140.62","3112441.95","-14.275558","28.135656"
"250mN094950E192675","250mN094950E192675","GRID_250","ES704","35015","6.25","571378.64","3112520.91","-14.27313","28.136356"
"250mN094950E192700","250mN094950E192700","GRID_250","ES704","35015","6.25","571616.66","3112599.86","-14.270701","28.137056"
"250mN094950E192725","250mN094950E192725","GRID_250","ES704","35015","6.25","571854.68","3112678.81","-14.268273","28.137756"
"250mN094950E192750","250mN094950E192750","GRID_250","ES704","35015","6.25","572092.69","3112757.76","-14.265844","28.138455"
"250mN094950E192775","250mN094950E192775","GRID_250","ES704","35015","6.25","572330.71","3112836.71","-14.263416","28.139155"
"250mN094950E192800","250mN094950E192800","GRID_250","ES704","35015","6.25","572568.73","3112915.65","-14.260987","28.139854"
"250mN094950E192825","250mN094950E192825","GRID_250","ES704","35015","6.25","572806.75","3112994.59","-14.258558","28.140554"
"250mN094950E192850","250mN094950E192850","GRID_250","ES704","35015","6.25","573044.76","3113073.53","-14.25613","28.141253"
"250mN094950E192875","250mN094950E192875","GRID_250","ES704","35015","6.25","573282.78","3113152.46","-14.253701","28.141953"
"250mN094950E192900","250mN094950E192900","GRID_250","ES704","35015","6.25","573520.8","3113231.4","-14.251272","28.142652"
"250mN094950E192925","250mN094950E192925","GRID_250","ES704","35015","6.25","573758.82","3113310.32","-14.248843","28.143351"
"250mN094950E192950","250mN094950E192950","GRID_250","ES704","35015","6.25","573996.83","3113389.25","-14.246415","28.14405"
"250mN094950E192975","250mN094950E192975","GRID_250","ES704","35015","6.25","574234.85","3113468.18","-14.243986","28.144749"
"250mN094950E193000","250mN094950E193000","GRID_250","ES704","35015","6.25","574472.87","3113547.1","-14.241557","28.145448"
"250mN094950E193025","250mN094950E193025","GRID_250","ES704","35015","6.25","574710.89","3113626.02","-14.239128","28.146147"
"250mN094950E193050","250mN094950E193050","GRID_250","ES704","35015","6.25","574948.9","3113704.93","-14.236699","28.146846"
"250mN094950E193075","250mN094950E193075","GRID_250","ES704","35015","5.9588","575179.12","3113814.12","-14.234348","28.147818"
"250mN094950E193100","250mN094950E193100","GRID_250","ES704","35015","2.978","575367.66","3113894.57","-14.232423","28.148534"
"250mN094950E193125","250mN094950E193125","GRID_250","ES704","35015","0.2907","575540.11","3114005.14","-14.230659","28.149522"
"250mN094975E190250","250mN094975E190250","GRID_250","ES704","35015","0.0204","548347.4","3105000.92","-14.507965","28.069518"
"250mN094975E190275","250mN094975E190275","GRID_250","ES704","35015","2.0036","548555.22","3105143.04","-14.505844","28.070793"
"250mN094975E190300","250mN094975E190300","GRID_250","ES704","35015","5.6401","548694.11","3105288.84","-14.504424","28.072104"
"250mN094975E190325","250mN094975E190325","GRID_250","ES704","35015","3.9134","548932.03","3105368.46","-14.502","28.072814"
"250mN094975E190350","250mN094975E190350","GRID_250","ES704","35015","4.4165","549169.37","3105450.33","-14.499581","28.073544"
"250mN094975E190375","250mN094975E190375","GRID_250","ES704","35015","4.0087","549407.7","3105528.38","-14.497152","28.07424"
"250mN094975E190400","250mN094975E190400","GRID_250","ES704","35015","4.3363","549647.74","3105599.79","-14.494706","28.074875"
"250mN094975E190425","250mN094975E190425","GRID_250","ES704","35015","5.6097","549894.42","3105645.44","-14.492194","28.075278"
"250mN094975E190450","250mN094975E190450","GRID_250","ES704","35015","6.25","550132.44","3105724.64","-14.489768","28.075984"
"250mN094975E190475","250mN094975E190475","GRID_250","ES704","35015","5.759","550368.46","3105811.61","-14.487362","28.07676"
"250mN094975E190500","250mN094975E190500","GRID_250","ES704","35015","6.1993","550608.49","3105883.04","-14.484916","28.077396"
"250mN094975E190525","250mN094975E190525","GRID_250","ES704","35015","5.8889","550842.56","3105977.57","-14.48253","28.07824"
"250mN094975E190550","250mN094975E190550","GRID_250","ES704","35015","6.0725","551084.54","3106041.42","-14.480064","28.078807"
"250mN094975E190575","250mN094975E190575","GRID_250","ES704","35015","6.25","551322.57","3106120.61","-14.477638","28.079513"
"250mN094975E190600","250mN094975E190600","GRID_250","ES704","35015","6.25","551560.59","3106199.8","-14.475212","28.080219"
"250mN094975E190625","250mN094975E190625","GRID_250","ES704","35015","6.25","551798.61","3106278.98","-14.472786","28.080924"
"250mN094975E190650","250mN094975E190650","GRID_250","ES704","35015","6.25","552036.64","3106358.16","-14.47036","28.08163"
"250mN094975E190675","250mN094975E190675","GRID_250","ES704","35015","6.25","552274.66","3106437.34","-14.467934","28.082335"
"250mN094975E190700","250mN094975E190700","GRID_250","ES704","35015","6.25","552512.68","3106516.51","-14.465508","28.08304"
"250mN094975E190725","250mN094975E190725","GRID_250","ES704","35015","6.25","552750.71","3106595.69","-14.463082","28.083745"
"250mN094975E190750","250mN094975E190750","GRID_250","ES704","35015","6.25","552988.73","3106674.86","-14.460656","28.08445"
"250mN094975E190775","250mN094975E190775","GRID_250","ES704","35015","6.25","553226.75","3106754.02","-14.458229","28.085156"
"250mN094975E190800","250mN094975E190800","GRID_250","ES704","35015","6.25","553464.78","3106833.19","-14.455803","28.085861"
"250mN094975E190825","250mN094975E190825","GRID_250","ES704","35015","6.25","553702.8","3106912.35","-14.453377","28.086566"
"250mN094975E190850","250mN094975E190850","GRID_250","ES704","35015","6.25","553940.82","3106991.51","-14.450951","28.08727"
"250mN094975E190875","250mN094975E190875","GRID_250","ES704","35015","6.25","554178.85","3107070.66","-14.448524","28.087975"
"250mN094975E190900","250mN094975E190900","GRID_250","ES704","35015","6.25","554416.87","3107149.81","-14.446098","28.08868"
"250mN094975E190925","250mN094975E190925","GRID_250","ES704","35015","6.25","554654.89","3107228.96","-14.443672","28.089385"
"250mN094975E190950","250mN094975E190950","GRID_250","ES704","35015","6.25","554892.92","3107308.11","-14.441245","28.090089"
"250mN094975E190975","250mN094975E190975","GRID_250","ES704","35015","6.25","555130.94","3107387.26","-14.438819","28.090794"
"250mN094975E191000","250mN094975E191000","GRID_250","ES704","35015","6.25","555368.96","3107466.4","-14.436392","28.091498"
"250mN094975E191025","250mN094975E191025","GRID_250","ES704","35015","6.25","555606.98","3107545.54","-14.433966","28.092203"
"250mN094975E191050","250mN094975E191050","GRID_250","ES704","35015","6.25","555845.01","3107624.67","-14.431539","28.092907"
"250mN094975E191075","250mN094975E191075","GRID_250","ES704","35015","6.25","556083.03","3107703.81","-14.429113","28.093611"
"250mN094975E191100","250mN094975E191100","GRID_250","ES704","35015","6.25","556321.05","3107782.94","-14.426686","28.094315"
"250mN094975E191125","250mN094975E191125","GRID_250","ES704","35015","6.25","556559.07","3107862.07","-14.424259","28.095019"
"250mN094975E191150","250mN094975E191150","GRID_250","ES704","35015","6.25","556797.1","3107941.19","-14.421833","28.095724"
"250mN094975E191175","250mN094975E191175","GRID_250","ES704","35015","6.25","557035.12","3108020.31","-14.419406","28.096428"
"250mN094975E191200","250mN094975E191200","GRID_250","ES704","35015","6.25","557273.14","3108099.43","-14.416979","28.097131"
"250mN094975E191225","250mN094975E191225","GRID_250","ES704","35015","6.25","557511.16","3108178.55","-14.414553","28.097835"
"250mN094975E191250","250mN094975E191250","GRID_250","ES704","35015","6.25","557749.18","3108257.67","-14.412126","28.098539"
"250mN094975E191275","250mN094975E191275","GRID_250","ES704","35015","6.25","557987.21","3108336.78","-14.409699","28.099243"
"250mN094975E191300","250mN094975E191300","GRID_250","ES704","35015","6.25","558225.23","3108415.89","-14.407272","28.099946"
"250mN094975E191325","250mN094975E191325","GRID_250","ES704","35015","6.25","558463.25","3108494.99","-14.404845","28.10065"
"250mN094975E191350","250mN094975E191350","GRID_250","ES704","35015","6.25","558701.27","3108574.1","-14.402418","28.101353"
"250mN094975E191375","250mN094975E191375","GRID_250","ES704","35015","6.25","558939.29","3108653.2","-14.399991","28.102057"
"250mN094975E191400","250mN094975E191400","GRID_250","ES704","35015","6.25","559177.31","3108732.29","-14.397564","28.10276"
"250mN094975E191425","250mN094975E191425","GRID_250","ES704","35015","6.25","559415.34","3108811.39","-14.395137","28.103464"
"250mN094975E191450","250mN094975E191450","GRID_250","ES704","35015","6.25","559653.36","3108890.48","-14.39271","28.104167"
"250mN094975E191475","250mN094975E191475","GRID_250","ES704","35015","6.25","559891.38","3108969.57","-14.390283","28.10487"
"250mN094975E191500","250mN094975E191500","GRID_250","ES704","35015","6.25","560129.4","3109048.66","-14.387856","28.105573"
"250mN094975E191525","250mN094975E191525","GRID_250","ES704","35015","6.25","560367.42","3109127.74","-14.385429","28.106276"
"250mN094975E191550","250mN094975E191550","GRID_250","ES704","35015","6.25","560605.44","3109206.82","-14.383002","28.106979"
"250mN094975E191575","250mN094975E191575","GRID_250","ES704","35015","6.25","560843.46","3109285.9","-14.380575","28.107682"
"250mN094975E191600","250mN094975E191600","GRID_250","ES704","35015","6.25","561081.48","3109364.98","-14.378148","28.108385"
"250mN094975E191625","250mN094975E191625","GRID_250","ES704","35015","6.25","561319.5","3109444.05","-14.37572","28.109088"
"250mN094975E191650","250mN094975E191650","GRID_250","ES704","35015","6.25","561557.52","3109523.12","-14.373293","28.10979"
"250mN094975E191675","250mN094975E191675","GRID_250","ES704","35015","6.25","561795.55","3109602.19","-14.370866","28.110493"
"250mN094975E191700","250mN094975E191700","GRID_250","ES704","35015","6.25","562033.57","3109681.25","-14.368438","28.111195"
